pack,sheet_name,office,quarter,metric_name,metric_value
fr4,PrivateRegLand_removal,"Divisional Forest Office, Thimphu",Q1,registered_land_area_acre_24_31_c3,0.0
fr4,PrivateRegLand_removal,"Divisional Forest Office, Thimphu",Q1,extent_of_forest_area_acre_24_255_c4,0.0
fr4,PrivateRegLand_removal,"Divisional Forest Office, Thimphu",Q1,volume_of_timber_m3_3284_55_c5,0.0
fr4,PrivateRegLand_removal,"Divisional Forest Office, Trashigang",Q1,registered_land_area_acre_24_31_c3,72.57
fr4,PrivateRegLand_removal,"Divisional Forest Office, Trashigang",Q1,extent_of_forest_area_acre_24_255_c4,43.37
fr4,PrivateRegLand_removal,"Divisional Forest Office, Trashigang",Q1,volume_of_timber_m3_3284_55_c5,536.27
fr4,PrivateRegLand_removal,"Divisional Forest Office, Tsirang",Q1,registered_land_area_acre_24_31_c3,513.537
fr4,PrivateRegLand_removal,"Divisional Forest Office, Tsirang",Q1,extent_of_forest_area_acre_24_255_c4,0.0
fr4,PrivateRegLand_removal,"Divisional Forest Office, Tsirang",Q1,volume_of_timber_m3_3284_55_c5,3954.06
fr4,PrivateRegLand_removal,"Divisional Forest Office, Wangdue",Q1,registered_land_area_acre_24_31_c3,0
fr4,PrivateRegLand_removal,"Divisional Forest Office, Wangdue",Q1,extent_of_forest_area_acre_24_255_c4,0
fr4,PrivateRegLand_removal,"Divisional Forest Office, Wangdue",Q1,volume_of_timber_m3_3284_55_c5,0
fr4,PrivateRegLand_removal,"Divisional Forest Office, Zhemgang",Q1,registered_land_area_acre_24_31_c3,9.892
fr4,PrivateRegLand_removal,"Divisional Forest Office, Zhemgang",Q1,extent_of_forest_area_acre_24_255_c4,1.483
fr4,PrivateRegLand_removal,"Divisional Forest Office, Zhemgang",Q1,volume_of_timber_m3_3284_55_c5,25.93
fr4,PrivateRegLand_removal,Bumdeling Wildlife Sanctuary,Q1,registered_land_area_acre_24_31_c3,9.432
fr4,PrivateRegLand_removal,Bumdeling Wildlife Sanctuary,Q1,extent_of_forest_area_acre_24_255_c4,0.148
fr4,PrivateRegLand_removal,Bumdeling Wildlife Sanctuary,Q1,volume_of_timber_m3_3284_55_c5,67.45
fr4,PrivateRegLand_removal,Jigme Dorji National Park,Q1,registered_land_area_acre_24_31_c3,0
fr4,PrivateRegLand_removal,Jigme Dorji National Park,Q1,extent_of_forest_area_acre_24_255_c4,0
fr4,PrivateRegLand_removal,Jigme Dorji National Park,Q1,volume_of_timber_m3_3284_55_c5,0
fr4,PrivateRegLand_removal,Jigme Khesar Strict Nature Reserve,Q1,registered_land_area_acre_24_31_c3,5.016
fr4,PrivateRegLand_removal,Jigme Khesar Strict Nature Reserve,Q1,extent_of_forest_area_acre_24_255_c4,0.0
fr4,PrivateRegLand_removal,Jigme Khesar Strict Nature Reserve,Q1,volume_of_timber_m3_3284_55_c5,109.05
fr4,PrivateRegLand_removal,Jigme Singye Wangchuck National Park,Q1,registered_land_area_acre_24_31_c3,5.733
fr4,PrivateRegLand_removal,Jigme Singye Wangchuck National Park,Q1,extent_of_forest_area_acre_24_255_c4,74.13
fr4,PrivateRegLand_removal,Jigme Singye Wangchuck National Park,Q1,volume_of_timber_m3_3284_55_c5,50.3
fr4,PrivateRegLand_removal,Jomotsangkha Wildlife Sanctuary,Q1,registered_land_area_acre_24_31_c3,24.67
fr4,PrivateRegLand_removal,Jomotsangkha Wildlife Sanctuary,Q1,extent_of_forest_area_acre_24_255_c4,3.066
fr4,PrivateRegLand_removal,Jomotsangkha Wildlife Sanctuary,Q1,volume_of_timber_m3_3284_55_c5,177.21
fr4,PrivateRegLand_removal,Phibsoo Wildlife Sanctuary,Q1,registered_land_area_acre_24_31_c3,0.0
fr4,PrivateRegLand_removal,Phibsoo Wildlife Sanctuary,Q1,extent_of_forest_area_acre_24_255_c4,0.0
fr4,PrivateRegLand_removal,Phibsoo Wildlife Sanctuary,Q1,volume_of_timber_m3_3284_55_c5,0.0
fr4,PrivateRegLand_removal,Phrumsengla National Park,Q1,registered_land_area_acre_24_31_c3,13.356
fr4,PrivateRegLand_removal,Phrumsengla National Park,Q1,extent_of_forest_area_acre_24_255_c4,0.0
fr4,PrivateRegLand_removal,Phrumsengla National Park,Q1,volume_of_timber_m3_3284_55_c5,331.8
fr4,PrivateRegLand_removal,Royal Manas National Park,Q1,registered_land_area_acre_24_31_c3,43.007
fr4,PrivateRegLand_removal,Royal Manas National Park,Q1,extent_of_forest_area_acre_24_255_c4,0.0
fr4,PrivateRegLand_removal,Royal Manas National Park,Q1,volume_of_timber_m3_3284_55_c5,143.78
fr4,PrivateRegLand_removal,Sakteng Wildlife Sanctuary,Q1,registered_land_area_acre_24_31_c3,0.0
fr4,PrivateRegLand_removal,Sakteng Wildlife Sanctuary,Q1,extent_of_forest_area_acre_24_255_c4,0.0
fr4,PrivateRegLand_removal,Sakteng Wildlife Sanctuary,Q1,volume_of_timber_m3_3284_55_c5,0.0
fr4,PrivateRegLand_removal,Wangchuck Centennial National Park,Q1,registered_land_area_acre_24_31_c3,5.32
fr4,PrivateRegLand_removal,Wangchuck Centennial National Park,Q1,extent_of_forest_area_acre_24_255_c4,4.152
fr4,PrivateRegLand_removal,Wangchuck Centennial National Park,Q1,volume_of_timber_m3_3284_55_c5,978.82
fr4,FMU timber removal,71.27,Q1,firewood_standing_form_m3_c3,15.07
fr4,FMU timber removal,71.27,Q1,firewood_other_form_m3_c4,0.0
fr4,FMU timber removal,71.27,Q1,volume_of_timber_m3_c5,27.49
fr4,FMU timber removal,71.27,Q1,firewood_standing_form_m3_c6,0.0
fr4,FMU timber removal,71.27,Q1,firewood_other_form_m3_c7,133.03
fr4,FMU timber removal,0.0,Q1,firewood_standing_form_m3_c3,0.0
fr4,FMU timber removal,0.0,Q1,firewood_other_form_m3_c4,0.0
fr4,FMU timber removal,0.0,Q1,volume_of_timber_m3_c5,712.63
fr4,FMU timber removal,0.0,Q1,firewood_standing_form_m3_c6,0.0
fr4,FMU timber removal,0.0,Q1,firewood_other_form_m3_c7,126.0
fr4,FMU timber removal,2.96,Q1,firewood_standing_form_m3_c3,0.0
fr4,FMU timber removal,2.96,Q1,firewood_other_form_m3_c4,0.0
fr4,FMU timber removal,2.96,Q1,volume_of_timber_m3_c5,0.0
fr4,FMU timber removal,2.96,Q1,firewood_standing_form_m3_c6,0.0
fr4,FMU timber removal,2.96,Q1,firewood_other_form_m3_c7,460.0
fr4,FMU timber removal,68.97,Q1,firewood_standing_form_m3_c3,0
fr4,FMU timber removal,68.97,Q1,firewood_other_form_m3_c4,0
fr4,FMU timber removal,68.97,Q1,volume_of_timber_m3_c5,25.48
fr4,FMU timber removal,68.97,Q1,firewood_standing_form_m3_c6,0
fr4,FMU timber removal,68.97,Q1,firewood_other_form_m3_c7,0
fr4,FMU timber removal,31.27,Q1,firewood_standing_form_m3_c3,35.32
fr4,FMU timber removal,31.27,Q1,firewood_other_form_m3_c4,30.38
fr4,FMU timber removal,31.27,Q1,volume_of_timber_m3_c5,759.26
fr4,FMU timber removal,31.27,Q1,firewood_standing_form_m3_c6,7.89
fr4,FMU timber removal,31.27,Q1,firewood_other_form_m3_c7,0.0
fr4,FMU timber removal,33.78,Q1,firewood_standing_form_m3_c3,43.6
fr4,FMU timber removal,33.78,Q1,firewood_other_form_m3_c4,0.0
fr4,FMU timber removal,33.78,Q1,volume_of_timber_m3_c5,1.02
fr4,FMU timber removal,33.78,Q1,firewood_standing_form_m3_c6,0.0
fr4,FMU timber removal,33.78,Q1,firewood_other_form_m3_c7,0.78
fr4,FMU timber removal,114.09,Q1,firewood_standing_form_m3_c3,0.0
fr4,FMU timber removal,114.09,Q1,firewood_other_form_m3_c4,0.0
fr4,FMU timber removal,114.09,Q1,volume_of_timber_m3_c5,367.44
fr4,FMU timber removal,114.09,Q1,firewood_standing_form_m3_c6,0.53
fr4,FMU timber removal,114.09,Q1,firewood_other_form_m3_c7,460.0
fr4,FMU timber removal,0.0,Q1,firewood_standing_form_m3_c3,0.0
fr4,FMU timber removal,0.0,Q1,firewood_other_form_m3_c4,0.0
fr4,FMU timber removal,0.0,Q1,volume_of_timber_m3_c5,0.0
fr4,FMU timber removal,0.0,Q1,firewood_standing_form_m3_c6,0.0
fr4,FMU timber removal,0.0,Q1,firewood_other_form_m3_c7,0.0
fr4,FMU timber removal,180.9,Q1,firewood_standing_form_m3_c3,0
fr4,FMU timber removal,180.9,Q1,firewood_other_form_m3_c4,0
fr4,FMU timber removal,180.9,Q1,volume_of_timber_m3_c5,0
fr4,FMU timber removal,180.9,Q1,firewood_standing_form_m3_c6,0
fr4,FMU timber removal,180.9,Q1,firewood_other_form_m3_c7,0
fr4,FMU timber removal,0.0,Q1,firewood_standing_form_m3_c3,0.0
fr4,FMU timber removal,0.0,Q1,firewood_other_form_m3_c4,0.0
fr4,FMU timber removal,0.0,Q1,volume_of_timber_m3_c5,0.0
fr4,FMU timber removal,0.0,Q1,firewood_standing_form_m3_c6,0.0
fr4,FMU timber removal,0.0,Q1,firewood_other_form_m3_c7,0.0
fr4,FMU timber removal,5.36,Q1,firewood_standing_form_m3_c3,54.38
fr4,FMU timber removal,5.36,Q1,firewood_other_form_m3_c4,0.0
fr4,FMU timber removal,5.36,Q1,volume_of_timber_m3_c5,11779.42
fr4,FMU timber removal,5.36,Q1,firewood_standing_form_m3_c6,0.0
fr4,FMU timber removal,5.36,Q1,firewood_other_form_m3_c7,0.0
fr4,FMU timber removal,205.45,Q1,firewood_standing_form_m3_c3,0
fr4,FMU timber removal,205.45,Q1,firewood_other_form_m3_c4,0
fr4,FMU timber removal,205.45,Q1,volume_of_timber_m3_c5,37.32
fr4,FMU timber removal,205.45,Q1,firewood_standing_form_m3_c6,0
fr4,FMU timber removal,205.45,Q1,firewood_other_form_m3_c7,0
fr4,Forestry Clearance,"Divisional Forest Office, Dagana",Q2,total_forestry_clearance_area_acre_76_244_c3,32.38
fr4,Forestry Clearance,"Divisional Forest Office, Dagana",Q2,total_forest_area_acre_67_809_c4,10.31
fr4,Forestry Clearance,"Divisional Forest Office, Dagana",Q2,volume_of_timber_m3_354_4_c5,381.99
fr4,Forestry Clearance,"Divisional Forest Office, Dagana",Q2,volume_of_poles_m3_117_3_c6,9.26
fr4,Forestry Clearance,"Divisional Forest Office, Gedu",Q2,total_forestry_clearance_area_acre_76_244_c3,355.287
fr4,Forestry Clearance,"Divisional Forest Office, Gedu",Q2,total_forest_area_acre_67_809_c4,121.872
fr4,Forestry Clearance,"Divisional Forest Office, Gedu",Q2,volume_of_timber_m3_354_4_c5,1424.32
fr4,Forestry Clearance,"Divisional Forest Office, Gedu",Q2,volume_of_poles_m3_117_3_c6,174.3
fr4,Forestry Clearance,"Divisional Forest Office, Mongar",Q2,total_forestry_clearance_area_acre_76_244_c3,355.287
fr4,Forestry Clearance,"Divisional Forest Office, Mongar",Q2,total_forest_area_acre_67_809_c4,22.251
fr4,Forestry Clearance,"Divisional Forest Office, Mongar",Q2,volume_of_timber_m3_354_4_c5,148.36
fr4,Forestry Clearance,"Divisional Forest Office, Mongar",Q2,volume_of_poles_m3_117_3_c6,53.74
fr4,Forestry Clearance,"Divisional Forest Office,Paro",Q2,total_forestry_clearance_area_acre_76_244_c3,82.829
fr4,Forestry Clearance,"Divisional Forest Office,Paro",Q2,total_forest_area_acre_67_809_c4,13.72
fr4,Forestry Clearance,"Divisional Forest Office,Paro",Q2,volume_of_timber_m3_354_4_c5,682.18
fr4,Forestry Clearance,"Divisional Forest Office,Paro",Q2,volume_of_poles_m3_117_3_c6,26.33
fr4,Forestry Clearance,"Divisional Forest Office, Pema Gatshel",Q2,total_forestry_clearance_area_acre_76_244_c3,7.115
fr4,Forestry Clearance,"Divisional Forest Office, Pema Gatshel",Q2,total_forest_area_acre_67_809_c4,2.85
fr4,Forestry Clearance,"Divisional Forest Office, Pema Gatshel",Q2,volume_of_timber_m3_354_4_c5,17.21
fr4,Forestry Clearance,"Divisional Forest Office, Pema Gatshel",Q2,volume_of_poles_m3_117_3_c6,2.29
fr4,Forestry Clearance,"Divisional Forest Office, Samdrup Jongkhar",Q2,total_forestry_clearance_area_acre_76_244_c3,379.738
fr4,Forestry Clearance,"Divisional Forest Office, Samdrup Jongkhar",Q2,total_forest_area_acre_67_809_c4,199.707
fr4,Forestry Clearance,"Divisional Forest Office, Samdrup Jongkhar",Q2,volume_of_timber_m3_354_4_c5,464.74
fr4,Forestry Clearance,"Divisional Forest Office, Samdrup Jongkhar",Q2,volume_of_poles_m3_117_3_c6,37.8
fr4,Forestry Clearance,"Divisional Forest Office, Samtse",Q2,total_forestry_clearance_area_acre_76_244_c3,184.61
fr4,Forestry Clearance,"Divisional Forest Office, Samtse",Q2,total_forest_area_acre_67_809_c4,152.85
fr4,Forestry Clearance,"Divisional Forest Office, Samtse",Q2,volume_of_timber_m3_354_4_c5,1774.61
fr4,Forestry Clearance,"Divisional Forest Office, Samtse",Q2,volume_of_poles_m3_117_3_c6,216.33
fr4,Forestry Clearance,"Divisional Forest Office, Sarpang",Q2,total_forestry_clearance_area_acre_76_244_c3,32.751
fr4,Forestry Clearance,"Divisional Forest Office, Sarpang",Q2,total_forest_area_acre_67_809_c4,11.022
fr4,Forestry Clearance,"Divisional Forest Office, Sarpang",Q2,volume_of_timber_m3_354_4_c5,327.8
fr4,Forestry Clearance,"Divisional Forest Office, Sarpang",Q2,volume_of_poles_m3_117_3_c6,21.28
fr4,Forestry Clearance,"Divisional Forest Office, Thimphu",Q2,total_forestry_clearance_area_acre_76_244_c3,7.99
fr4,Forestry Clearance,"Divisional Forest Office, Thimphu",Q2,total_forest_area_acre_67_809_c4,7.85
fr4,Forestry Clearance,"Divisional Forest Office, Thimphu",Q2,volume_of_timber_m3_354_4_c5,83.65
fr4,Forestry Clearance,"Divisional Forest Office, Thimphu",Q2,volume_of_poles_m3_117_3_c6,29.68
fr4,Forestry Clearance,"Divisional Forest Office, Trashigang",Q2,total_forestry_clearance_area_acre_76_244_c3,131.9
fr4,Forestry Clearance,"Divisional Forest Office, Trashigang",Q2,total_forest_area_acre_67_809_c4,96.49
fr4,Forestry Clearance,"Divisional Forest Office, Trashigang",Q2,volume_of_timber_m3_354_4_c5,1316.68
fr4,Forestry Clearance,"Divisional Forest Office, Trashigang",Q2,volume_of_poles_m3_117_3_c6,1092.96
fr4,Forestry Clearance,"Divisional Forest Office, Tsirang",Q2,total_forestry_clearance_area_acre_76_244_c3,6.586
fr4,Forestry Clearance,"Divisional Forest Office, Tsirang",Q2,total_forest_area_acre_67_809_c4,2.434
fr4,Forestry Clearance,"Divisional Forest Office, Tsirang",Q2,volume_of_timber_m3_354_4_c5,126.66
fr4,Forestry Clearance,"Divisional Forest Office, Tsirang",Q2,volume_of_poles_m3_117_3_c6,0
fr4,Forestry Clearance,"Divisional Forest Office, Wangdue",Q2,total_forestry_clearance_area_acre_76_244_c3,101.19
fr4,Forestry Clearance,"Divisional Forest Office, Wangdue",Q2,total_forest_area_acre_67_809_c4,38.855
fr4,Forestry Clearance,"Divisional Forest Office, Wangdue",Q2,volume_of_timber_m3_354_4_c5,1228.48
fr4,Forestry Clearance,"Divisional Forest Office, Wangdue",Q2,volume_of_poles_m3_117_3_c6,85.85
fr4,Forestry Clearance,"Divisional Forest Office, Zhemgang",Q2,total_forestry_clearance_area_acre_76_244_c3,3.213
fr4,Forestry Clearance,"Divisional Forest Office, Zhemgang",Q2,total_forest_area_acre_67_809_c4,1.053
fr4,Forestry Clearance,"Divisional Forest Office, Zhemgang",Q2,volume_of_timber_m3_354_4_c5,16.03
fr4,Forestry Clearance,"Divisional Forest Office, Zhemgang",Q2,volume_of_poles_m3_117_3_c6,10.78
fr4,Forestry Clearance,Bumdeling Wildlife Sanctuary,Q2,total_forestry_clearance_area_acre_76_244_c3,2.023
fr4,Forestry Clearance,Bumdeling Wildlife Sanctuary,Q2,total_forest_area_acre_67_809_c4,1.12
fr4,Forestry Clearance,Bumdeling Wildlife Sanctuary,Q2,volume_of_timber_m3_354_4_c5,5.1
fr4,Forestry Clearance,Bumdeling Wildlife Sanctuary,Q2,volume_of_poles_m3_117_3_c6,0.0
fr4,Forestry Clearance,Jigme Dorji National Park,Q2,total_forestry_clearance_area_acre_76_244_c3,0
fr4,Forestry Clearance,Jigme Dorji National Park,Q2,total_forest_area_acre_67_809_c4,0
fr4,Forestry Clearance,Jigme Dorji National Park,Q2,volume_of_timber_m3_354_4_c5,0
fr4,Forestry Clearance,Jigme Dorji National Park,Q2,volume_of_poles_m3_117_3_c6,0
fr4,Forestry Clearance,Jigme Khesar Strict Nature Reserve,Q2,total_forestry_clearance_area_acre_76_244_c3,56.359
fr4,Forestry Clearance,Jigme Khesar Strict Nature Reserve,Q2,total_forest_area_acre_67_809_c4,5.438
fr4,Forestry Clearance,Jigme Khesar Strict Nature Reserve,Q2,volume_of_timber_m3_354_4_c5,45.32
fr4,Forestry Clearance,Jigme Khesar Strict Nature Reserve,Q2,volume_of_poles_m3_117_3_c6,3.22
fr4,Forestry Clearance,Jigme Singye Wangchuck National Park,Q2,total_forestry_clearance_area_acre_76_244_c3,0
fr4,Forestry Clearance,Jigme Singye Wangchuck National Park,Q2,total_forest_area_acre_67_809_c4,0
fr4,Forestry Clearance,Jigme Singye Wangchuck National Park,Q2,volume_of_timber_m3_354_4_c5,0
fr4,Forestry Clearance,Jigme Singye Wangchuck National Park,Q2,volume_of_poles_m3_117_3_c6,0
fr4,Forestry Clearance,Jomotsangkha Wildlife Sanctuary,Q2,total_forestry_clearance_area_acre_76_244_c3,334.15
fr4,Forestry Clearance,Jomotsangkha Wildlife Sanctuary,Q2,total_forest_area_acre_67_809_c4,90.54
fr4,Forestry Clearance,Jomotsangkha Wildlife Sanctuary,Q2,volume_of_timber_m3_354_4_c5,354.77
fr4,Forestry Clearance,Jomotsangkha Wildlife Sanctuary,Q2,volume_of_poles_m3_117_3_c6,316.12
fr4,Forestry Clearance,Phibsoo Wildlife Sanctuary,Q2,total_forestry_clearance_area_acre_76_244_c3,0.0
fr4,Forestry Clearance,Phibsoo Wildlife Sanctuary,Q2,total_forest_area_acre_67_809_c4,0.0
fr4,Forestry Clearance,Phibsoo Wildlife Sanctuary,Q2,volume_of_timber_m3_354_4_c5,0.0
fr4,Forestry Clearance,Phibsoo Wildlife Sanctuary,Q2,volume_of_poles_m3_117_3_c6,0.0
fr4,Forestry Clearance,Phrumsengla National Park,Q2,total_forestry_clearance_area_acre_76_244_c3,13.743
fr4,Forestry Clearance,Phrumsengla National Park,Q2,total_forest_area_acre_67_809_c4,11.491
fr4,Forestry Clearance,Phrumsengla National Park,Q2,volume_of_timber_m3_354_4_c5,32.61
fr4,Forestry Clearance,Phrumsengla National Park,Q2,volume_of_poles_m3_117_3_c6,2.18
fr4,Forestry Clearance,Royal Manas National Park,Q2,total_forestry_clearance_area_acre_76_244_c3,4.999
fr4,Forestry Clearance,Royal Manas National Park,Q2,total_forest_area_acre_67_809_c4,2.023
fr4,Forestry Clearance,Royal Manas National Park,Q2,volume_of_timber_m3_354_4_c5,16.96
fr4,Forestry Clearance,Royal Manas National Park,Q2,volume_of_poles_m3_117_3_c6,1.38
fr4,Forestry Clearance,Sakteng Wildlife Sanctuary,Q2,total_forestry_clearance_area_acre_76_244_c3,2.835
fr4,Forestry Clearance,Sakteng Wildlife Sanctuary,Q2,total_forest_area_acre_67_809_c4,0.01
fr4,Forestry Clearance,Sakteng Wildlife Sanctuary,Q2,volume_of_timber_m3_354_4_c5,0.0
fr4,Forestry Clearance,Sakteng Wildlife Sanctuary,Q2,volume_of_poles_m3_117_3_c6,0.41
fr4,Forestry Clearance,Wangchuck Centennial National Park,Q2,total_forestry_clearance_area_acre_76_244_c3,4.523
fr4,Forestry Clearance,Wangchuck Centennial National Park,Q2,total_forest_area_acre_67_809_c4,0.876
fr4,Forestry Clearance,Wangchuck Centennial National Park,Q2,volume_of_timber_m3_354_4_c5,68.15
fr4,Forestry Clearance,Wangchuck Centennial National Park,Q2,volume_of_poles_m3_117_3_c6,6.95
fr4,CF_timber_removal,"Divisional Forest Office, Bumthang",Q2,volume_of_timber_m3_rural_c3,43.58
fr4,CF_timber_removal,"Divisional Forest Office, Bumthang",Q2,commercial_c4,608.6
fr4,CF_timber_removal,"Divisional Forest Office, Bumthang",Q2,firewood_standing_form_m3_c5,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Bumthang",Q2,firewood_other_form_m3_c6,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Dagana",Q2,volume_of_timber_m3_rural_c3,0
fr4,CF_timber_removal,"Divisional Forest Office, Dagana",Q2,commercial_c4,0
fr4,CF_timber_removal,"Divisional Forest Office, Dagana",Q2,firewood_standing_form_m3_c5,0
fr4,CF_timber_removal,"Divisional Forest Office, Dagana",Q2,firewood_other_form_m3_c6,0
fr4,CF_timber_removal,"Divisional Forest Office, Gedu",Q2,volume_of_timber_m3_rural_c3,60.64
fr4,CF_timber_removal,"Divisional Forest Office, Gedu",Q2,commercial_c4,1.37
fr4,CF_timber_removal,"Divisional Forest Office, Gedu",Q2,firewood_standing_form_m3_c5,52.3
fr4,CF_timber_removal,"Divisional Forest Office, Gedu",Q2,firewood_other_form_m3_c6,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Mongar",Q2,volume_of_timber_m3_rural_c3,0
fr4,CF_timber_removal,"Divisional Forest Office, Mongar",Q2,commercial_c4,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Mongar",Q2,firewood_standing_form_m3_c5,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Mongar",Q2,firewood_other_form_m3_c6,0
fr4,CF_timber_removal,"Divisional Forest Office, Paro",Q2,volume_of_timber_m3_rural_c3,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Paro",Q2,commercial_c4,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Paro",Q2,firewood_standing_form_m3_c5,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Paro",Q2,firewood_other_form_m3_c6,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Pema Gatshel",Q2,volume_of_timber_m3_rural_c3,172.7
fr4,CF_timber_removal,"Divisional Forest Office, Pema Gatshel",Q2,commercial_c4,0
fr4,CF_timber_removal,"Divisional Forest Office, Pema Gatshel",Q2,firewood_standing_form_m3_c5,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Pema Gatshel",Q2,firewood_other_form_m3_c6,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Samdrup Jongkhar",Q2,volume_of_timber_m3_rural_c3,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Samdrup Jongkhar",Q2,commercial_c4,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Samdrup Jongkhar",Q2,firewood_standing_form_m3_c5,23.5
fr4,CF_timber_removal,"Divisional Forest Office, Samdrup Jongkhar",Q2,firewood_other_form_m3_c6,1.57
fr4,CF_timber_removal,"Divisional Forest Office, Samtse",Q2,volume_of_timber_m3_rural_c3,182.11
fr4,CF_timber_removal,"Divisional Forest Office, Samtse",Q2,commercial_c4,30081.18
fr4,CF_timber_removal,"Divisional Forest Office, Samtse",Q2,firewood_standing_form_m3_c5,14.54
fr4,CF_timber_removal,"Divisional Forest Office, Samtse",Q2,firewood_other_form_m3_c6,20462.76
fr4,CF_timber_removal,"Divisional Forest Office, Sarpang",Q2,volume_of_timber_m3_rural_c3,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Sarpang",Q2,commercial_c4,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Sarpang",Q2,firewood_standing_form_m3_c5,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Sarpang",Q2,firewood_other_form_m3_c6,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Thimphu",Q2,volume_of_timber_m3_rural_c3,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Thimphu",Q2,commercial_c4,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Thimphu",Q2,firewood_standing_form_m3_c5,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Thimphu",Q2,firewood_other_form_m3_c6,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Trashigang",Q2,volume_of_timber_m3_rural_c3,0
fr4,CF_timber_removal,"Divisional Forest Office, Trashigang",Q2,commercial_c4,0
fr4,CF_timber_removal,"Divisional Forest Office, Trashigang",Q2,firewood_standing_form_m3_c5,0
fr4,CF_timber_removal,"Divisional Forest Office, Trashigang",Q2,firewood_other_form_m3_c6,0
fr4,CF_timber_removal,"Divisional Forest Office, Tsirang",Q2,volume_of_timber_m3_rural_c3,0
fr4,CF_timber_removal,"Divisional Forest Office, Tsirang",Q2,commercial_c4,0
fr4,CF_timber_removal,"Divisional Forest Office, Tsirang",Q2,firewood_standing_form_m3_c5,0
fr4,CF_timber_removal,"Divisional Forest Office, Tsirang",Q2,firewood_other_form_m3_c6,0
fr4,CF_timber_removal,"Divisional Forest Office, Wangdue",Q2,volume_of_timber_m3_rural_c3,62.02
fr4,CF_timber_removal,"Divisional Forest Office, Wangdue",Q2,commercial_c4,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Wangdue",Q2,firewood_standing_form_m3_c5,5.36
fr4,CF_timber_removal,"Divisional Forest Office, Wangdue",Q2,firewood_other_form_m3_c6,77.8
fr4,CF_timber_removal,"Divisional Forest Office, Zhemgang",Q2,volume_of_timber_m3_rural_c3,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Zhemgang",Q2,commercial_c4,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Zhemgang",Q2,firewood_standing_form_m3_c5,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Zhemgang",Q2,firewood_other_form_m3_c6,0.0
fr4,CF_timber_removal,Bumdeling Wildlife Sanctuary,Q2,volume_of_timber_m3_rural_c3,0
fr4,CF_timber_removal,Bumdeling Wildlife Sanctuary,Q2,commercial_c4,0
fr4,CF_timber_removal,Bumdeling Wildlife Sanctuary,Q2,firewood_standing_form_m3_c5,0
fr4,CF_timber_removal,Bumdeling Wildlife Sanctuary,Q2,firewood_other_form_m3_c6,0
fr4,CF_timber_removal,Jigme Dorji National Park,Q2,volume_of_timber_m3_rural_c3,0
fr4,CF_timber_removal,Jigme Dorji National Park,Q2,commercial_c4,0
fr4,CF_timber_removal,Jigme Dorji National Park,Q2,firewood_standing_form_m3_c5,0
fr4,CF_timber_removal,Jigme Dorji National Park,Q2,firewood_other_form_m3_c6,0
fr4,CF_timber_removal,Jigme Khesar Strict Nature Reserve,Q2,volume_of_timber_m3_rural_c3,0.0
fr4,CF_timber_removal,Jigme Khesar Strict Nature Reserve,Q2,commercial_c4,0.0
fr4,CF_timber_removal,Jigme Khesar Strict Nature Reserve,Q2,firewood_standing_form_m3_c5,0.0
fr4,CF_timber_removal,Jigme Khesar Strict Nature Reserve,Q2,firewood_other_form_m3_c6,0.0
fr4,CF_timber_removal,Jigme Singye Wangchuck National Park,Q2,volume_of_timber_m3_rural_c3,0
fr4,CF_timber_removal,Jigme Singye Wangchuck National Park,Q2,commercial_c4,0
fr4,CF_timber_removal,Jigme Singye Wangchuck National Park,Q2,firewood_standing_form_m3_c5,0
fr4,CF_timber_removal,Jigme Singye Wangchuck National Park,Q2,firewood_other_form_m3_c6,0
fr4,CF_timber_removal,Jomotsangkha Wildlife Sanctuary,Q2,volume_of_timber_m3_rural_c3,0.0
fr4,CF_timber_removal,Jomotsangkha Wildlife Sanctuary,Q2,commercial_c4,0.0
fr4,CF_timber_removal,Jomotsangkha Wildlife Sanctuary,Q2,firewood_standing_form_m3_c5,0.0
fr4,CF_timber_removal,Jomotsangkha Wildlife Sanctuary,Q2,firewood_other_form_m3_c6,0.0
