pack,sheet_name,office,quarter,metric_name,metric_value
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,certificate_of_origin_timber_approval_c4,0.0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,certificate_of_origin_timber_transit_c6,0.0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,cordyceps_collection_permit_c7,0.0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,costdmo_c8,420.0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,export_fee_c9,40.0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,export_service_charge_c10,0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,fishing_fee_c11,0.0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,forestry_clearance_fee_c12,0.0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,free_grant_permit_c13,0.0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,g2c_permit_c14,400.0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,gfpmo_c15,22202.0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,import_fee_c16,7263.8
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,internal_movement_of_cordyceps_c18,0.0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,internal_movement_order_imo_c19,0.0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,itmo_c20,0.0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,marking_fee_c21,22140.0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,mobile_sawmill_registration_c22,0.0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,mobile_sawmill_renewal_c23,0.0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,non_wood_based_industry_registration_c24,0.0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,non_wood_based_industry_renewal_c25,0.0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,power_chain_registration_c26,8000.0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,power_chain_renewal_c27,400.0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,primary_wood_based_industry_except_power_chain_registration_c28,0.0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,primary_wood_based_industry_except_power_chain_renewal_c29,0.0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,research_fee_c30,0.0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,sale_of_seedling_c31,0.0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,secondary_wood_based_industry_registration_c32,0.0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,secondary_wood_based_industry_renewal_c33,0.0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,service_charge_c34,686.45
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,stationed_sawmill_registration_c35,0.0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,stationed_sawmill_renewal_c36,0.0
fr2,Fee collection General,"Divisional Forest Office, Pema Gatshel",Q2,total_fee_amount_nu_c37,61552.25
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,fee_collection_general_cordyceps_certificate_of_origin_c3,0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,certificate_of_origin_timber_approval_c4,0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,certificate_of_origin_timber_transit_c6,0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,cordyceps_collection_permit_c7,0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,costdmo_c8,320.0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,export_fee_c9,40321.8
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,export_service_charge_c10,20.0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,fishing_fee_c11,0.0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,forestry_clearance_fee_c12,0.0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,free_grant_permit_c13,0.0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,g2c_permit_c14,0.0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,gfpmo_c15,3545.0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,import_fee_c16,181492.0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,internal_movement_of_cordyceps_c18,0.0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,internal_movement_order_imo_c19,50.0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,itmo_c20,220.0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,marking_fee_c21,146280.0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,mobile_sawmill_registration_c22,0.0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,mobile_sawmill_renewal_c23,0.0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,non_wood_based_industry_registration_c24,0.0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,non_wood_based_industry_renewal_c25,0.0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,power_chain_registration_c26,9500.0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,power_chain_renewal_c27,3900.0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,primary_wood_based_industry_except_power_chain_registration_c28,0.0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,primary_wood_based_industry_except_power_chain_renewal_c29,0.0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,research_fee_c30,0.0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,sale_of_seedling_c31,0.0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,secondary_wood_based_industry_registration_c32,500.0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,secondary_wood_based_industry_renewal_c33,0.0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,service_charge_c34,0.0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,stationed_sawmill_registration_c35,0.0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,stationed_sawmill_renewal_c36,0.0
fr2,Fee collection General,"Divisional Forest Office, Samdrup Jongkhar",Q2,total_fee_amount_nu_c37,386148.8
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,fee_collection_general_cordyceps_certificate_of_origin_c3,0.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,certificate_of_origin_timber_approval_c4,0.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,certificate_of_origin_timber_transit_c6,0.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,cordyceps_collection_permit_c7,0.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,costdmo_c8,820.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,export_fee_c9,0.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,export_service_charge_c10,0.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,fishing_fee_c11,250.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,forestry_clearance_fee_c12,4127.42
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,free_grant_permit_c13,50.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,g2c_permit_c14,3410.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,gfpmo_c15,860.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,import_fee_c16,0.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,internal_movement_of_cordyceps_c18,0.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,internal_movement_order_imo_c19,200.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,itmo_c20,360.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,marking_fee_c21,72297.29
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,mobile_sawmill_registration_c22,2000.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,mobile_sawmill_renewal_c23,100.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,non_wood_based_industry_registration_c24,0.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,non_wood_based_industry_renewal_c25,0.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,power_chain_registration_c26,10100.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,power_chain_renewal_c27,6400.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,primary_wood_based_industry_except_power_chain_registration_c28,0.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,primary_wood_based_industry_except_power_chain_renewal_c29,0.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,research_fee_c30,0.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,sale_of_seedling_c31,0.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,secondary_wood_based_industry_registration_c32,0.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,secondary_wood_based_industry_renewal_c33,0.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,service_charge_c34,11414.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,stationed_sawmill_registration_c35,0.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,stationed_sawmill_renewal_c36,0.0
fr2,Fee collection General,"Divisional Forest Office, Samtse",Q2,total_fee_amount_nu_c37,112388.71
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,fee_collection_general_cordyceps_certificate_of_origin_c3,0.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,certificate_of_origin_timber_approval_c4,0.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,certificate_of_origin_timber_transit_c6,0.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,cordyceps_collection_permit_c7,0.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,costdmo_c8,4350.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,export_fee_c9,77984.5
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,export_service_charge_c10,54820.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,fishing_fee_c11,13150.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,forestry_clearance_fee_c12,3068.93
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,free_grant_permit_c13,0.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,g2c_permit_c14,1120.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,gfpmo_c15,210.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,import_fee_c16,180.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,internal_movement_of_cordyceps_c18,0.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,internal_movement_order_imo_c19,0.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,itmo_c20,80.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,marking_fee_c21,34870.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,mobile_sawmill_registration_c22,0.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,mobile_sawmill_renewal_c23,0.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,non_wood_based_industry_registration_c24,0.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,non_wood_based_industry_renewal_c25,0.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,power_chain_registration_c26,10000.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,power_chain_renewal_c27,5700.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,primary_wood_based_industry_except_power_chain_registration_c28,0.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,primary_wood_based_industry_except_power_chain_renewal_c29,0.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,research_fee_c30,0.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,sale_of_seedling_c31,0.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,secondary_wood_based_industry_registration_c32,0.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,secondary_wood_based_industry_renewal_c33,0.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,service_charge_c34,430.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,stationed_sawmill_registration_c35,0.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,stationed_sawmill_renewal_c36,0.0
fr2,Fee collection General,"Divisional Forest Office, Sarpang",Q2,total_fee_amount_nu_c37,205963.43
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,fee_collection_general_cordyceps_certificate_of_origin_c3,0.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,certificate_of_origin_timber_approval_c4,0.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,certificate_of_origin_timber_transit_c6,0.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,cordyceps_collection_permit_c7,0.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,costdmo_c8,19150.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,export_fee_c9,0.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,export_service_charge_c10,0.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,fishing_fee_c11,100000.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,forestry_clearance_fee_c12,0.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,free_grant_permit_c13,0.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,g2c_permit_c14,0.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,gfpmo_c15,720.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,import_fee_c16,0.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,internal_movement_of_cordyceps_c18,0.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,internal_movement_order_imo_c19,0.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,itmo_c20,1400.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,marking_fee_c21,100710.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,mobile_sawmill_registration_c22,6000.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,mobile_sawmill_renewal_c23,0.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,non_wood_based_industry_registration_c24,4000.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,non_wood_based_industry_renewal_c25,0.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,power_chain_registration_c26,52100.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,power_chain_renewal_c27,0.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,primary_wood_based_industry_except_power_chain_registration_c28,45000.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,primary_wood_based_industry_except_power_chain_renewal_c29,2000.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,research_fee_c30,0.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,sale_of_seedling_c31,0.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,secondary_wood_based_industry_registration_c32,7500.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,secondary_wood_based_industry_renewal_c33,0.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,service_charge_c34,2755.5
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,stationed_sawmill_registration_c35,2000.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,stationed_sawmill_renewal_c36,0.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q2,total_fee_amount_nu_c37,343335.5
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,fee_collection_general_cordyceps_certificate_of_origin_c3,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,certificate_of_origin_timber_approval_c4,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,certificate_of_origin_timber_transit_c6,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,cordyceps_collection_permit_c7,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,costdmo_c8,250.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,export_fee_c9,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,export_service_charge_c10,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,fishing_fee_c11,8850.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,forestry_clearance_fee_c12,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,free_grant_permit_c13,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,g2c_permit_c14,570.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,gfpmo_c15,360.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,import_fee_c16,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,internal_movement_of_cordyceps_c18,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,internal_movement_order_imo_c19,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,itmo_c20,410.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,marking_fee_c21,18580.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,mobile_sawmill_registration_c22,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,mobile_sawmill_renewal_c23,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,non_wood_based_industry_registration_c24,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,non_wood_based_industry_renewal_c25,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,power_chain_registration_c26,37200.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,power_chain_renewal_c27,13100.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,primary_wood_based_industry_except_power_chain_registration_c28,500.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,primary_wood_based_industry_except_power_chain_renewal_c29,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,research_fee_c30,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,sale_of_seedling_c31,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,secondary_wood_based_industry_registration_c32,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,secondary_wood_based_industry_renewal_c33,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,service_charge_c34,4795.2
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,stationed_sawmill_registration_c35,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,stationed_sawmill_renewal_c36,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q2,total_fee_amount_nu_c37,84615.2
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,fee_collection_general_cordyceps_certificate_of_origin_c3,0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,certificate_of_origin_timber_approval_c4,0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,certificate_of_origin_timber_transit_c6,0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,cordyceps_collection_permit_c7,0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,costdmo_c8,460.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,export_fee_c9,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,export_service_charge_c10,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,fishing_fee_c11,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,forestry_clearance_fee_c12,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,free_grant_permit_c13,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,g2c_permit_c14,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,gfpmo_c15,180.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,import_fee_c16,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,internal_movement_of_cordyceps_c18,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,internal_movement_order_imo_c19,520.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,itmo_c20,460.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,marking_fee_c21,9170.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,mobile_sawmill_registration_c22,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,mobile_sawmill_renewal_c23,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,non_wood_based_industry_registration_c24,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,non_wood_based_industry_renewal_c25,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,power_chain_registration_c26,1000.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,power_chain_renewal_c27,1000.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,primary_wood_based_industry_except_power_chain_registration_c28,0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,primary_wood_based_industry_except_power_chain_renewal_c29,0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,research_fee_c30,0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,sale_of_seedling_c31,0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,secondary_wood_based_industry_registration_c32,0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,secondary_wood_based_industry_renewal_c33,0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,service_charge_c34,2990.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,stationed_sawmill_registration_c35,0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,stationed_sawmill_renewal_c36,0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q2,total_fee_amount_nu_c37,15780
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,fee_collection_general_cordyceps_certificate_of_origin_c3,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,certificate_of_origin_timber_approval_c4,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,certificate_of_origin_timber_transit_c6,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,cordyceps_collection_permit_c7,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,costdmo_c8,1430.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,export_fee_c9,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,export_service_charge_c10,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,fishing_fee_c11,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,forestry_clearance_fee_c12,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,free_grant_permit_c13,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,g2c_permit_c14,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,gfpmo_c15,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,import_fee_c16,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,internal_movement_of_cordyceps_c18,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,internal_movement_order_imo_c19,70.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,itmo_c20,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,marking_fee_c21,5110.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,mobile_sawmill_registration_c22,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,mobile_sawmill_renewal_c23,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,non_wood_based_industry_registration_c24,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,non_wood_based_industry_renewal_c25,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,power_chain_registration_c26,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,power_chain_renewal_c27,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,primary_wood_based_industry_except_power_chain_registration_c28,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,primary_wood_based_industry_except_power_chain_renewal_c29,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,research_fee_c30,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,sale_of_seedling_c31,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,secondary_wood_based_industry_registration_c32,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,secondary_wood_based_industry_renewal_c33,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,service_charge_c34,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,stationed_sawmill_registration_c35,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,stationed_sawmill_renewal_c36,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q2,total_fee_amount_nu_c37,6610
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q2,fee_collection_general_cordyceps_certificate_of_origin_c3,0.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q2,certificate_of_origin_timber_approval_c4,0.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q2,certificate_of_origin_timber_transit_c6,0.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q2,cordyceps_collection_permit_c7,0.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q2,costdmo_c8,120.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q2,export_fee_c9,0.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q2,export_service_charge_c10,0.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q2,fishing_fee_c11,1300.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q2,forestry_clearance_fee_c12,106.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q2,free_grant_permit_c13,20.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q2,g2c_permit_c14,930.0
