pack,sheet_name,office,quarter,metric_name,metric_value
fr3,Forest_offence,"Divisional Forest Office, Gedu",Q2,metric_c12,1.0
fr3,Forest_offence,"Divisional Forest Office, Gedu",Q2,metric_c13,355733.58
fr3,Forest_offence,"Divisional Forest Office, Gedu",Q2,metric_c14,170835.4
fr3,Forest_offence,"Divisional Forest Office, Gedu",Q2,metric_c15,6181.01
fr3,Forest_offence,"Divisional Forest Office, Gedu",Q2,metric_c16,20886.0
fr3,Forest_offence,"Divisional Forest Office, Gedu",Q2,metric_c17,511863.99
fr3,Forest_offence,"Divisional Forest Office, Mongar",Q2,metric_c3,0
fr3,Forest_offence,"Divisional Forest Office, Mongar",Q2,metric_c4,0
fr3,Forest_offence,"Divisional Forest Office, Mongar",Q2,metric_c5,0
fr3,Forest_offence,"Divisional Forest Office, Mongar",Q2,metric_c6,16.0
fr3,Forest_offence,"Divisional Forest Office, Mongar",Q2,metric_c7,0
fr3,Forest_offence,"Divisional Forest Office, Mongar",Q2,metric_c8,1.0
fr3,Forest_offence,"Divisional Forest Office, Mongar",Q2,metric_c9,40.0
fr3,Forest_offence,"Divisional Forest Office, Mongar",Q2,metric_c10,0
fr3,Forest_offence,"Divisional Forest Office, Mongar",Q2,metric_c11,0
fr3,Forest_offence,"Divisional Forest Office, Mongar",Q2,metric_c12,0
fr3,Forest_offence,"Divisional Forest Office, Mongar",Q2,metric_c13,164329.5
fr3,Forest_offence,"Divisional Forest Office, Mongar",Q2,metric_c14,147651.93
fr3,Forest_offence,"Divisional Forest Office, Mongar",Q2,metric_c15,148012.65
fr3,Forest_offence,"Divisional Forest Office, Mongar",Q2,metric_c16,0
fr3,Forest_offence,"Divisional Forest Office, Mongar",Q2,metric_c17,459994.08
fr3,Forest_offence,"Divisional Forest Office, Paro",Q2,metric_c3,1.0
fr3,Forest_offence,"Divisional Forest Office, Paro",Q2,metric_c4,0.0
fr3,Forest_offence,"Divisional Forest Office, Paro",Q2,metric_c5,0.0
fr3,Forest_offence,"Divisional Forest Office, Paro",Q2,metric_c6,14.0
fr3,Forest_offence,"Divisional Forest Office, Paro",Q2,metric_c7,6.0
fr3,Forest_offence,"Divisional Forest Office, Paro",Q2,metric_c8,1.0
fr3,Forest_offence,"Divisional Forest Office, Paro",Q2,metric_c9,0.0
fr3,Forest_offence,"Divisional Forest Office, Paro",Q2,metric_c10,0.0
fr3,Forest_offence,"Divisional Forest Office, Paro",Q2,metric_c11,0.0
fr3,Forest_offence,"Divisional Forest Office, Paro",Q2,metric_c12,0.0
fr3,Forest_offence,"Divisional Forest Office, Paro",Q2,metric_c13,308945.0
fr3,Forest_offence,"Divisional Forest Office, Paro",Q2,metric_c14,138134.34
fr3,Forest_offence,"Divisional Forest Office, Paro",Q2,metric_c15,74247.06
fr3,Forest_offence,"Divisional Forest Office, Paro",Q2,metric_c16,0.0
fr3,Forest_offence,"Divisional Forest Office, Paro",Q2,metric_c17,521326.4
fr3,Forest_offence,"Divisional Forest Office, Pema Gatshel",Q2,metric_c3,1.0
fr3,Forest_offence,"Divisional Forest Office, Pema Gatshel",Q2,metric_c4,0.0
fr3,Forest_offence,"Divisional Forest Office, Pema Gatshel",Q2,metric_c5,0.0
fr3,Forest_offence,"Divisional Forest Office, Pema Gatshel",Q2,metric_c6,0.0
fr3,Forest_offence,"Divisional Forest Office, Pema Gatshel",Q2,metric_c7,0.0
fr3,Forest_offence,"Divisional Forest Office, Pema Gatshel",Q2,metric_c8,1.0
fr3,Forest_offence,"Divisional Forest Office, Pema Gatshel",Q2,metric_c9,0.0
fr3,Forest_offence,"Divisional Forest Office, Pema Gatshel",Q2,metric_c10,0.0
fr3,Forest_offence,"Divisional Forest Office, Pema Gatshel",Q2,metric_c11,0.0
fr3,Forest_offence,"Divisional Forest Office, Pema Gatshel",Q2,metric_c12,0.0
fr3,Forest_offence,"Divisional Forest Office, Pema Gatshel",Q2,metric_c13,18750.0
fr3,Forest_offence,"Divisional Forest Office, Pema Gatshel",Q2,metric_c14,21000.0
fr3,Forest_offence,"Divisional Forest Office, Pema Gatshel",Q2,metric_c15,0
fr3,Forest_offence,"Divisional Forest Office, Pema Gatshel",Q2,metric_c16,0
fr3,Forest_offence,"Divisional Forest Office, Pema Gatshel",Q2,metric_c17,39750
fr3,Forest_offence,"Divisional Forest Office, Samdrup Jongkhar",Q2,metric_c3,0.0
fr3,Forest_offence,"Divisional Forest Office, Samdrup Jongkhar",Q2,metric_c4,0.0
fr3,Forest_offence,"Divisional Forest Office, Samdrup Jongkhar",Q2,metric_c5,0.0
fr3,Forest_offence,"Divisional Forest Office, Samdrup Jongkhar",Q2,metric_c6,2.0
fr3,Forest_offence,"Divisional Forest Office, Samdrup Jongkhar",Q2,metric_c7,0.0
fr3,Forest_offence,"Divisional Forest Office, Samdrup Jongkhar",Q2,metric_c8,0.0
fr3,Forest_offence,"Divisional Forest Office, Samdrup Jongkhar",Q2,metric_c9,0.0
fr3,Forest_offence,"Divisional Forest Office, Samdrup Jongkhar",Q2,metric_c10,1.0
fr3,Forest_offence,"Divisional Forest Office, Samdrup Jongkhar",Q2,metric_c11,0.0
fr3,Forest_offence,"Divisional Forest Office, Samdrup Jongkhar",Q2,metric_c12,0.0
fr3,Forest_offence,"Divisional Forest Office, Samdrup Jongkhar",Q2,metric_c13,13797.0
fr3,Forest_offence,"Divisional Forest Office, Samdrup Jongkhar",Q2,metric_c14,14839.35
fr3,Forest_offence,"Divisional Forest Office, Samdrup Jongkhar",Q2,metric_c15,0.0
fr3,Forest_offence,"Divisional Forest Office, Samdrup Jongkhar",Q2,metric_c16,0.0
fr3,Forest_offence,"Divisional Forest Office, Samdrup Jongkhar",Q2,metric_c17,28636.35
fr3,Forest_offence,"Divisional Forest Office, Samtse",Q2,metric_c3,0.0
fr3,Forest_offence,"Divisional Forest Office, Samtse",Q2,metric_c4,0.0
fr3,Forest_offence,"Divisional Forest Office, Samtse",Q2,metric_c5,0.0
fr3,Forest_offence,"Divisional Forest Office, Samtse",Q2,metric_c6,1.0
fr3,Forest_offence,"Divisional Forest Office, Samtse",Q2,metric_c7,0.0
fr3,Forest_offence,"Divisional Forest Office, Samtse",Q2,metric_c8,0.0
fr3,Forest_offence,"Divisional Forest Office, Samtse",Q2,metric_c9,7.0
fr3,Forest_offence,"Divisional Forest Office, Samtse",Q2,metric_c10,0.0
fr3,Forest_offence,"Divisional Forest Office, Samtse",Q2,metric_c11,0.0
fr3,Forest_offence,"Divisional Forest Office, Samtse",Q2,metric_c12,0.0
fr3,Forest_offence,"Divisional Forest Office, Samtse",Q2,metric_c13,9250.0
fr3,Forest_offence,"Divisional Forest Office, Samtse",Q2,metric_c14,1374.0
fr3,Forest_offence,"Divisional Forest Office, Samtse",Q2,metric_c15,1374.0
fr3,Forest_offence,"Divisional Forest Office, Samtse",Q2,metric_c16,0.0
fr3,Forest_offence,"Divisional Forest Office, Samtse",Q2,metric_c17,11998
fr3,Forest_offence,"Divisional Forest Office, Sarpang",Q2,metric_c3,3.0
fr3,Forest_offence,"Divisional Forest Office, Sarpang",Q2,metric_c4,0.0
fr3,Forest_offence,"Divisional Forest Office, Sarpang",Q2,metric_c5,0.0
fr3,Forest_offence,"Divisional Forest Office, Sarpang",Q2,metric_c6,1.0
fr3,Forest_offence,"Divisional Forest Office, Sarpang",Q2,metric_c7,0.0
fr3,Forest_offence,"Divisional Forest Office, Sarpang",Q2,metric_c8,0.0
fr3,Forest_offence,"Divisional Forest Office, Sarpang",Q2,metric_c9,0.0
fr3,Forest_offence,"Divisional Forest Office, Sarpang",Q2,metric_c10,1.0
fr3,Forest_offence,"Divisional Forest Office, Sarpang",Q2,metric_c11,0.0
fr3,Forest_offence,"Divisional Forest Office, Sarpang",Q2,metric_c12,0.0
fr3,Forest_offence,"Divisional Forest Office, Sarpang",Q2,metric_c13,53200.0
fr3,Forest_offence,"Divisional Forest Office, Sarpang",Q2,metric_c14,0.0
fr3,Forest_offence,"Divisional Forest Office, Sarpang",Q2,metric_c15,0.0
fr3,Forest_offence,"Divisional Forest Office, Sarpang",Q2,metric_c16,0.0
fr3,Forest_offence,"Divisional Forest Office, Sarpang",Q2,metric_c17,53200
fr3,Forest_offence,"Divisional Forest Office, Thimphu",Q2,metric_c3,0.0
fr3,Forest_offence,"Divisional Forest Office, Thimphu",Q2,metric_c4,3.0
fr3,Forest_offence,"Divisional Forest Office, Thimphu",Q2,metric_c5,0.0
fr3,Forest_offence,"Divisional Forest Office, Thimphu",Q2,metric_c6,3.0
fr3,Forest_offence,"Divisional Forest Office, Thimphu",Q2,metric_c7,0.0
fr3,Forest_offence,"Divisional Forest Office, Thimphu",Q2,metric_c8,0.0
fr3,Forest_offence,"Divisional Forest Office, Thimphu",Q2,metric_c9,0.0
fr3,Forest_offence,"Divisional Forest Office, Thimphu",Q2,metric_c10,0.0
fr3,Forest_offence,"Divisional Forest Office, Thimphu",Q2,metric_c11,0.0
fr3,Forest_offence,"Divisional Forest Office, Thimphu",Q2,metric_c12,0.0
fr3,Forest_offence,"Divisional Forest Office, Thimphu",Q2,metric_c13,14197.25
fr3,Forest_offence,"Divisional Forest Office, Thimphu",Q2,metric_c14,29102.67
fr3,Forest_offence,"Divisional Forest Office, Thimphu",Q2,metric_c15,17278.33
fr3,Forest_offence,"Divisional Forest Office, Thimphu",Q2,metric_c16,0.0
fr3,Forest_offence,"Divisional Forest Office, Thimphu",Q2,metric_c17,60578.25
fr3,Forest_offence,"Divisional Forest Office, Trashigang",Q2,metric_c3,2.0
fr3,Forest_offence,"Divisional Forest Office, Trashigang",Q2,metric_c4,0.0
fr3,Forest_offence,"Divisional Forest Office, Trashigang",Q2,metric_c5,0.0
fr3,Forest_offence,"Divisional Forest Office, Trashigang",Q2,metric_c6,6.0
fr3,Forest_offence,"Divisional Forest Office, Trashigang",Q2,metric_c7,0.0
fr3,Forest_offence,"Divisional Forest Office, Trashigang",Q2,metric_c8,0.0
fr3,Forest_offence,"Divisional Forest Office, Trashigang",Q2,metric_c9,16.0
fr3,Forest_offence,"Divisional Forest Office, Trashigang",Q2,metric_c10,0.0
fr3,Forest_offence,"Divisional Forest Office, Trashigang",Q2,metric_c11,0.0
fr3,Forest_offence,"Divisional Forest Office, Trashigang",Q2,metric_c12,0.0
fr3,Forest_offence,"Divisional Forest Office, Trashigang",Q2,metric_c13,33178.1
fr3,Forest_offence,"Divisional Forest Office, Trashigang",Q2,metric_c14,11916.36
fr3,Forest_offence,"Divisional Forest Office, Trashigang",Q2,metric_c15,11916.36
fr3,Forest_offence,"Divisional Forest Office, Trashigang",Q2,metric_c16,0.0
fr3,Forest_offence,"Divisional Forest Office, Trashigang",Q2,metric_c17,57010.82
fr3,Forest_offence,"Divisional Forest Office, Tsirang",Q2,metric_c3,0.0
fr3,Forest_offence,"Divisional Forest Office, Tsirang",Q2,metric_c4,0.0
fr3,Forest_offence,"Divisional Forest Office, Tsirang",Q2,metric_c5,0.0
fr3,Forest_offence,"Divisional Forest Office, Tsirang",Q2,metric_c6,1.0
fr3,Forest_offence,"Divisional Forest Office, Tsirang",Q2,metric_c7,1.0
fr3,Forest_offence,"Divisional Forest Office, Tsirang",Q2,metric_c8,0.0
fr3,Forest_offence,"Divisional Forest Office, Tsirang",Q2,metric_c9,0.0
fr3,Forest_offence,"Divisional Forest Office, Tsirang",Q2,metric_c10,0.0
fr3,Forest_offence,"Divisional Forest Office, Tsirang",Q2,metric_c11,0.0
fr3,Forest_offence,"Divisional Forest Office, Tsirang",Q2,metric_c12,0.0
fr3,Forest_offence,"Divisional Forest Office, Tsirang",Q2,metric_c13,25422.5
fr3,Forest_offence,"Divisional Forest Office, Tsirang",Q2,metric_c14,125457.64
fr3,Forest_offence,"Divisional Forest Office, Tsirang",Q2,metric_c15,0.0
fr3,Forest_offence,"Divisional Forest Office, Tsirang",Q2,metric_c16,0
fr3,Forest_offence,"Divisional Forest Office, Tsirang",Q2,metric_c17,150880.14
fr3,Forest_offence,"Divisional Forest Office, Wangdue",Q2,metric_c3,0
fr3,Forest_offence,"Divisional Forest Office, Wangdue",Q2,metric_c4,0.0
fr3,Forest_offence,"Divisional Forest Office, Wangdue",Q2,metric_c5,0.0
fr3,Forest_offence,"Divisional Forest Office, Wangdue",Q2,metric_c6,17.0
fr3,Forest_offence,"Divisional Forest Office, Wangdue",Q2,metric_c7,2.0
fr3,Forest_offence,"Divisional Forest Office, Wangdue",Q2,metric_c8,0.0
fr3,Forest_offence,"Divisional Forest Office, Wangdue",Q2,metric_c9,0.0
fr3,Forest_offence,"Divisional Forest Office, Wangdue",Q2,metric_c10,9.0
fr3,Forest_offence,"Divisional Forest Office, Wangdue",Q2,metric_c11,0.0
fr3,Forest_offence,"Divisional Forest Office, Wangdue",Q2,metric_c12,0.0
fr3,Forest_offence,"Divisional Forest Office, Wangdue",Q2,metric_c13,186031.4
fr3,Forest_offence,"Divisional Forest Office, Wangdue",Q2,metric_c14,280086.5
fr3,Forest_offence,"Divisional Forest Office, Wangdue",Q2,metric_c15,207625.15
fr3,Forest_offence,"Divisional Forest Office, Wangdue",Q2,metric_c16,0.0
fr3,Forest_offence,"Divisional Forest Office, Wangdue",Q2,metric_c17,673743.05
fr3,Forest_offence,"Divisional Forest Office, Zhemgang",Q2,metric_c3,1.0
fr3,Forest_offence,"Divisional Forest Office, Zhemgang",Q2,metric_c4,0.0
fr3,Forest_offence,"Divisional Forest Office, Zhemgang",Q2,metric_c5,0.0
fr3,Forest_offence,"Divisional Forest Office, Zhemgang",Q2,metric_c6,1.0
fr3,Forest_offence,"Divisional Forest Office, Zhemgang",Q2,metric_c7,0.0
fr3,Forest_offence,"Divisional Forest Office, Zhemgang",Q2,metric_c8,0.0
fr3,Forest_offence,"Divisional Forest Office, Zhemgang",Q2,metric_c9,0.0
fr3,Forest_offence,"Divisional Forest Office, Zhemgang",Q2,metric_c10,0.0
fr3,Forest_offence,"Divisional Forest Office, Zhemgang",Q2,metric_c11,0.0
fr3,Forest_offence,"Divisional Forest Office, Zhemgang",Q2,metric_c12,0.0
fr3,Forest_offence,"Divisional Forest Office, Zhemgang",Q2,metric_c13,33947.5
fr3,Forest_offence,"Divisional Forest Office, Zhemgang",Q2,metric_c14,5157.1
fr3,Forest_offence,"Divisional Forest Office, Zhemgang",Q2,metric_c15,5157.1
fr3,Forest_offence,"Divisional Forest Office, Zhemgang",Q2,metric_c16,0.0
fr3,Forest_offence,"Divisional Forest Office, Zhemgang",Q2,metric_c17,44261.7
fr3,Forest_offence,Bumdeling Wildlife Sanctuary,Q2,metric_c3,1.0
fr3,Forest_offence,Bumdeling Wildlife Sanctuary,Q2,metric_c4,0.0
fr3,Forest_offence,Bumdeling Wildlife Sanctuary,Q2,metric_c5,0.0
fr3,Forest_offence,Bumdeling Wildlife Sanctuary,Q2,metric_c6,0.0
fr3,Forest_offence,Bumdeling Wildlife Sanctuary,Q2,metric_c7,0.0
fr3,Forest_offence,Bumdeling Wildlife Sanctuary,Q2,metric_c8,0.0
fr3,Forest_offence,Bumdeling Wildlife Sanctuary,Q2,metric_c9,0.0
fr3,Forest_offence,Bumdeling Wildlife Sanctuary,Q2,metric_c10,0.0
fr3,Forest_offence,Bumdeling Wildlife Sanctuary,Q2,metric_c11,0.0
fr3,Forest_offence,Bumdeling Wildlife Sanctuary,Q2,metric_c12,0.0
fr3,Forest_offence,Bumdeling Wildlife Sanctuary,Q2,metric_c13,3750.0
fr3,Forest_offence,Bumdeling Wildlife Sanctuary,Q2,metric_c14,0.0
fr3,Forest_offence,Bumdeling Wildlife Sanctuary,Q2,metric_c15,5850.0
fr3,Forest_offence,Bumdeling Wildlife Sanctuary,Q2,metric_c16,0.0
fr3,Forest_offence,Bumdeling Wildlife Sanctuary,Q2,metric_c17,9600
fr3,Forest_offence,Jigme Dorji National Park,Q2,metric_c3,0
fr3,Forest_offence,Jigme Dorji National Park,Q2,metric_c4,0
fr3,Forest_offence,Jigme Dorji National Park,Q2,metric_c5,0
fr3,Forest_offence,Jigme Dorji National Park,Q2,metric_c6,0
fr3,Forest_offence,Jigme Dorji National Park,Q2,metric_c7,0
fr3,Forest_offence,Jigme Dorji National Park,Q2,metric_c8,0
fr3,Forest_offence,Jigme Dorji National Park,Q2,metric_c9,0
fr3,Forest_offence,Jigme Dorji National Park,Q2,metric_c10,0
fr3,Forest_offence,Jigme Dorji National Park,Q2,metric_c11,0
fr3,Forest_offence,Jigme Dorji National Park,Q2,metric_c12,0
fr3,Forest_offence,Jigme Dorji National Park,Q2,metric_c13,0
fr3,Forest_offence,Jigme Dorji National Park,Q2,metric_c14,0
fr3,Forest_offence,Jigme Dorji National Park,Q2,metric_c15,0
fr3,Forest_offence,Jigme Dorji National Park,Q2,metric_c16,0
fr3,Forest_offence,Jigme Dorji National Park,Q2,metric_c17,0
fr3,Forest_offence,Jigme Khesar Strict Nature Reserve,Q2,metric_c3,0.0
fr3,Forest_offence,Jigme Khesar Strict Nature Reserve,Q2,metric_c4,0.0
fr3,Forest_offence,Jigme Khesar Strict Nature Reserve,Q2,metric_c5,0.0
fr3,Forest_offence,Jigme Khesar Strict Nature Reserve,Q2,metric_c6,1.0
fr3,Forest_offence,Jigme Khesar Strict Nature Reserve,Q2,metric_c7,0.0
fr3,Forest_offence,Jigme Khesar Strict Nature Reserve,Q2,metric_c8,4.0
fr3,Forest_offence,Jigme Khesar Strict Nature Reserve,Q2,metric_c9,0.0
fr3,Forest_offence,Jigme Khesar Strict Nature Reserve,Q2,metric_c10,0.0
fr3,Forest_offence,Jigme Khesar Strict Nature Reserve,Q2,metric_c11,0.0
fr3,Forest_offence,Jigme Khesar Strict Nature Reserve,Q2,metric_c12,0.0
fr3,Forest_offence,Jigme Khesar Strict Nature Reserve,Q2,metric_c13,8020.0
fr3,Forest_offence,Jigme Khesar Strict Nature Reserve,Q2,metric_c14,21114.4
fr3,Forest_offence,Jigme Khesar Strict Nature Reserve,Q2,metric_c15,21114.4
fr3,Forest_offence,Jigme Khesar Strict Nature Reserve,Q2,metric_c16,0.0
fr3,Forest_offence,Jigme Khesar Strict Nature Reserve,Q2,metric_c17,50248.8
fr3,Forest_offence,Jigme Singye Wangchuck National Park,Q2,metric_c3,0
fr3,Forest_offence,Jigme Singye Wangchuck National Park,Q2,metric_c4,0
fr3,Forest_offence,Jigme Singye Wangchuck National Park,Q2,metric_c5,0
fr3,Forest_offence,Jigme Singye Wangchuck National Park,Q2,metric_c6,0
fr3,Forest_offence,Jigme Singye Wangchuck National Park,Q2,metric_c7,0
fr3,Forest_offence,Jigme Singye Wangchuck National Park,Q2,metric_c8,0
fr3,Forest_offence,Jigme Singye Wangchuck National Park,Q2,metric_c9,0
fr3,Forest_offence,Jigme Singye Wangchuck National Park,Q2,metric_c10,0
fr3,Forest_offence,Jigme Singye Wangchuck National Park,Q2,metric_c11,0
fr3,Forest_offence,Jigme Singye Wangchuck National Park,Q2,metric_c12,0
fr3,Forest_offence,Jigme Singye Wangchuck National Park,Q2,metric_c13,0
fr3,Forest_offence,Jigme Singye Wangchuck National Park,Q2,metric_c14,0
fr3,Forest_offence,Jigme Singye Wangchuck National Park,Q2,metric_c15,0
fr3,Forest_offence,Jigme Singye Wangchuck National Park,Q2,metric_c16,0
fr3,Forest_offence,Jigme Singye Wangchuck National Park,Q2,metric_c17,0
fr3,Forest_offence,Jomotsangkha Wildlife Sanctuary,Q2,metric_c3,0.0
fr3,Forest_offence,Jomotsangkha Wildlife Sanctuary,Q2,metric_c4,0.0
fr3,Forest_offence,Jomotsangkha Wildlife Sanctuary,Q2,metric_c5,0.0
fr3,Forest_offence,Jomotsangkha Wildlife Sanctuary,Q2,metric_c6,3.0
fr3,Forest_offence,Jomotsangkha Wildlife Sanctuary,Q2,metric_c7,0.0
fr3,Forest_offence,Jomotsangkha Wildlife Sanctuary,Q2,metric_c8,0.0
fr3,Forest_offence,Jomotsangkha Wildlife Sanctuary,Q2,metric_c9,1.0
fr3,Forest_offence,Jomotsangkha Wildlife Sanctuary,Q2,metric_c10,0.0
fr3,Forest_offence,Jomotsangkha Wildlife Sanctuary,Q2,metric_c11,0.0
fr3,Forest_offence,Jomotsangkha Wildlife Sanctuary,Q2,metric_c12,0.0
fr3,Forest_offence,Jomotsangkha Wildlife Sanctuary,Q2,metric_c13,34095.0
fr3,Forest_offence,Jomotsangkha Wildlife Sanctuary,Q2,metric_c14,14997.98
fr3,Forest_offence,Jomotsangkha Wildlife Sanctuary,Q2,metric_c15,14997.98
fr3,Forest_offence,Jomotsangkha Wildlife Sanctuary,Q2,metric_c16,0.0
fr3,Forest_offence,Jomotsangkha Wildlife Sanctuary,Q2,metric_c17,64090.96
fr3,Forest_offence,Phibsoo Wildlife Sanctuary,Q2,metric_c3,0.0
fr3,Forest_offence,Phibsoo Wildlife Sanctuary,Q2,metric_c4,0.0
fr3,Forest_offence,Phibsoo Wildlife Sanctuary,Q2,metric_c5,0.0
fr3,Forest_offence,Phibsoo Wildlife Sanctuary,Q2,metric_c6,0.0
fr3,Forest_offence,Phibsoo Wildlife Sanctuary,Q2,metric_c7,0.0
fr3,Forest_offence,Phibsoo Wildlife Sanctuary,Q2,metric_c8,0.0
fr3,Forest_offence,Phibsoo Wildlife Sanctuary,Q2,metric_c9,0.0
fr3,Forest_offence,Phibsoo Wildlife Sanctuary,Q2,metric_c10,0.0
fr3,Forest_offence,Phibsoo Wildlife Sanctuary,Q2,metric_c11,0.0
fr3,Forest_offence,Phibsoo Wildlife Sanctuary,Q2,metric_c12,0.0
fr3,Forest_offence,Phibsoo Wildlife Sanctuary,Q2,metric_c13,0.0
fr3,Forest_offence,Phibsoo Wildlife Sanctuary,Q2,metric_c14,0.0
fr3,Forest_offence,Phibsoo Wildlife Sanctuary,Q2,metric_c15,0.0
fr3,Forest_offence,Phibsoo Wildlife Sanctuary,Q2,metric_c16,0.0
fr3,Forest_offence,Phibsoo Wildlife Sanctuary,Q2,metric_c17,0
fr3,Forest_offence,Phrumsengla National Park,Q2,metric_c3,0.0
fr3,Forest_offence,Phrumsengla National Park,Q2,metric_c4,0.0
fr3,Forest_offence,Phrumsengla National Park,Q2,metric_c5,0.0
fr3,Forest_offence,Phrumsengla National Park,Q2,metric_c6,1.0
fr3,Forest_offence,Phrumsengla National Park,Q2,metric_c7,0.0
fr3,Forest_offence,Phrumsengla National Park,Q2,metric_c8,0.0
fr3,Forest_offence,Phrumsengla National Park,Q2,metric_c9,0.0
fr3,Forest_offence,Phrumsengla National Park,Q2,metric_c10,0.0
fr3,Forest_offence,Phrumsengla National Park,Q2,metric_c11,0.0
fr3,Forest_offence,Phrumsengla National Park,Q2,metric_c12,1.0
fr3,Forest_offence,Phrumsengla National Park,Q2,metric_c13,22626.25
fr3,Forest_offence,Phrumsengla National Park,Q2,metric_c14,13585.85
fr3,Forest_offence,Phrumsengla National Park,Q2,metric_c15,13585.85
fr3,Forest_offence,Phrumsengla National Park,Q2,metric_c16,0.0
fr3,Forest_offence,Phrumsengla National Park,Q2,metric_c17,49797.95
fr3,Forest_offence,Royal Manas National Park,Q2,metric_c3,0.0
fr3,Forest_offence,Royal Manas National Park,Q2,metric_c4,0.0
fr3,Forest_offence,Royal Manas National Park,Q2,metric_c5,0.0
fr3,Forest_offence,Royal Manas National Park,Q2,metric_c6,0.0
fr3,Forest_offence,Royal Manas National Park,Q2,metric_c7,0.0
fr3,Forest_offence,Royal Manas National Park,Q2,metric_c8,0.0
fr3,Forest_offence,Royal Manas National Park,Q2,metric_c9,0.0
fr3,Forest_offence,Royal Manas National Park,Q2,metric_c10,0.0
fr3,Forest_offence,Royal Manas National Park,Q2,metric_c11,0.0
fr3,Forest_offence,Royal Manas National Park,Q2,metric_c12,0.0
fr3,Forest_offence,Royal Manas National Park,Q2,metric_c13,0.0
fr3,Forest_offence,Royal Manas National Park,Q2,metric_c14,0.0
fr3,Forest_offence,Royal Manas National Park,Q2,metric_c15,0.0
fr3,Forest_offence,Royal Manas National Park,Q2,metric_c16,0.0
fr3,Forest_offence,Royal Manas National Park,Q2,metric_c17,0
fr3,Forest_offence,Sakteng Wildlife Sanctuary,Q2,metric_c3,0.0
fr3,Forest_offence,Sakteng Wildlife Sanctuary,Q2,metric_c4,0.0
fr3,Forest_offence,Sakteng Wildlife Sanctuary,Q2,metric_c5,0.0
fr3,Forest_offence,Sakteng Wildlife Sanctuary,Q2,metric_c6,1.0
fr3,Forest_offence,Sakteng Wildlife Sanctuary,Q2,metric_c7,0.0
fr3,Forest_offence,Sakteng Wildlife Sanctuary,Q2,metric_c8,0.0
fr3,Forest_offence,Sakteng Wildlife Sanctuary,Q2,metric_c9,0.0
fr3,Forest_offence,Sakteng Wildlife Sanctuary,Q2,metric_c10,0.0
fr3,Forest_offence,Sakteng Wildlife Sanctuary,Q2,metric_c11,0.0
fr3,Forest_offence,Sakteng Wildlife Sanctuary,Q2,metric_c12,0.0
fr3,Forest_offence,Sakteng Wildlife Sanctuary,Q2,metric_c13,3750.0
fr3,Forest_offence,Sakteng Wildlife Sanctuary,Q2,metric_c14,899.0
fr3,Forest_offence,Sakteng Wildlife Sanctuary,Q2,metric_c15,899.0
fr3,Forest_offence,Sakteng Wildlife Sanctuary,Q2,metric_c16,0.0
fr3,Forest_offence,Sakteng Wildlife Sanctuary,Q2,metric_c17,5548
fr3,Forest_offence,Wangchuck Centennial National Park,Q2,metric_c3,0.0
fr3,Forest_offence,Wangchuck Centennial National Park,Q2,metric_c4,0.0
fr3,Forest_offence,Wangchuck Centennial National Park,Q2,metric_c5,0.0
fr3,Forest_offence,Wangchuck Centennial National Park,Q2,metric_c6,1.0
fr3,Forest_offence,Wangchuck Centennial National Park,Q2,metric_c7,0.0
fr3,Forest_offence,Wangchuck Centennial National Park,Q2,metric_c8,0.0
fr3,Forest_offence,Wangchuck Centennial National Park,Q2,metric_c9,0.0
fr3,Forest_offence,Wangchuck Centennial National Park,Q2,metric_c10,0.0
fr3,Forest_offence,Wangchuck Centennial National Park,Q2,metric_c11,0.0
fr3,Forest_offence,Wangchuck Centennial National Park,Q2,metric_c12,0.0
fr3,Forest_offence,Wangchuck Centennial National Park,Q2,metric_c13,10811.25
fr3,Forest_offence,Wangchuck Centennial National Park,Q2,metric_c14,29457.63
fr3,Forest_offence,Wangchuck Centennial National Park,Q2,metric_c15,29457.63
fr3,Forest_offence,Wangchuck Centennial National Park,Q2,metric_c16,0.0
fr3,Forest_offence,Wangchuck Centennial National Park,Q2,metric_c17,69726.51
fr3,Forest Fire,"Divisional Forest Office, Bumthang",Q2,forest_type_c3,0
fr3,Forest Fire,"Divisional Forest Office, Bumthang",Q2,fire_burnt_forest_area_lost_ha_c4,0.0
fr3,Forest Fire,"Divisional Forest Office, Bumthang",Q2,timber_m3_c5,0.0
fr3,Forest Fire,"Divisional Forest Office, Dagana",Q2,forest_type_c3,0
fr3,Forest Fire,"Divisional Forest Office, Dagana",Q2,fire_burnt_forest_area_lost_ha_c4,23.8
fr3,Forest Fire,"Divisional Forest Office, Dagana",Q2,timber_m3_c5,244.14
fr3,Forest Fire,"Divisional Forest Office, Gedu",Q2,forest_type_c3,0.0
fr3,Forest Fire,"Divisional Forest Office, Gedu",Q2,fire_burnt_forest_area_lost_ha_c4,0.0
fr3,Forest Fire,"Divisional Forest Office, Gedu",Q2,timber_m3_c5,0.0
fr3,Forest Fire,"Divisional Forest Office, Mongar",Q2,forest_type_c3,0
fr3,Forest Fire,"Divisional Forest Office, Mongar",Q2,fire_burnt_forest_area_lost_ha_c4,1215.12
fr3,Forest Fire,"Divisional Forest Office, Mongar",Q2,timber_m3_c5,64.83
fr3,Forest Fire,"Divisional Forest Office, Paro",Q2,forest_type_c3,0
