record_id,pack,office,quarter,month,sheet_name,metric_name,metric_unit,metric_kind,species,metric_value
3249,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Apr,Fee collection General,gfpmo_c15,value,decimal,Broadleaf Mixed,1060.347333272064454860153785
3250,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection General,gfpmo_c15,value,decimal,Chir Pine,217.6466623778451735440982753
3251,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection General,gfpmo_c15,value,decimal,Cypress,5873.739300922096621021352204
3252,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Apr,Fee collection General,gfpmo_c15,value,decimal,Broadleaf Mixed,4048.22792022792022792022792
3253,fr2,"Divisional Forest Office, Pema Gatshel",Q2,May,Fee collection General,import_fee_c16,nu,decimal,Chir Pine,1288.810513706262536215734344
3254,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection General,import_fee_c16,nu,decimal,Cypress,1872.812263204813906841987965
3255,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection General,import_fee_c16,nu,decimal,Broadleaf Mixed,1262.504128593715177178515712
3256,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection General,import_fee_c16,nu,decimal,Chir Pine,1661.551755070202808112324493
3257,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection General,import_fee_c16,nu,decimal,Cypress,509.3320871406284822821484288
3258,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection General,import_fee_c16,nu,decimal,Broadleaf Mixed,668.789252284377089369289057
3259,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Apr,Fee collection General,internal_movement_of_cordyceps_c18,value,decimal,Chir Pine,0
3260,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection General,internal_movement_order_imo_c19,value,decimal,Hemlock,0
3261,fr2,"Divisional Forest Office, Pema Gatshel",Q2,May,Fee collection General,itmo_c20,value,decimal,Cypress,0
3262,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection General,marking_fee_c21,nu,decimal,Oak,813.0881396357328707718993929
3263,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection General,marking_fee_c21,nu,decimal,Blue Pine,5316.576322636600173460537728
3264,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection General,marking_fee_c21,nu,decimal,Hemlock,5629.210212489158716392020815
3265,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection General,marking_fee_c21,nu,decimal,Oak,3279.955550737207285342584562
3266,fr2,"Divisional Forest Office, Pema Gatshel",Q2,May,Fee collection General,marking_fee_c21,nu,decimal,Blue Pine,5077.750433651344319167389419
3267,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection General,marking_fee_c21,nu,decimal,Hemlock,2023.41934084995663486556808
3268,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Apr,Fee collection General,mobile_sawmill_registration_c22,value,decimal,Oak,0
3269,fr2,"Divisional Forest Office, Pema Gatshel",Q2,May,Fee collection General,mobile_sawmill_renewal_c23,value,decimal,Broadleaf Mixed,0
3270,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Apr,Fee collection General,non_wood_based_industry_registration_c24,value,decimal,Blue Pine,0
3271,fr2,"Divisional Forest Office, Pema Gatshel",Q2,May,Fee collection General,non_wood_based_industry_renewal_c25,value,decimal,Chir Pine,0
3272,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Apr,Fee collection General,power_chain_registration_c26,ha,decimal,Hemlock,1113.184699764940522829261343
3273,fr2,"Divisional Forest Office, Pema Gatshel",Q2,May,Fee collection General,power_chain_registration_c26,ha,decimal,Oak,2456.015385711232993802977420
3274,fr2,"Divisional Forest Office, Pema Gatshel",Q2,May,Fee collection General,power_chain_registration_c26,ha,decimal,Blue Pine,1497.542560011396823135550965
3275,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection General,power_chain_registration_c26,ha,decimal,Hemlock,2017.237694992520834817294679
3276,fr2,"Divisional Forest Office, Pema Gatshel",Q2,May,Fee collection General,power_chain_registration_c26,ha,decimal,Oak,366.4078638079635301659662369
3277,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Apr,Fee collection General,power_chain_registration_c26,ha,decimal,Blue Pine,549.611795711945295248949356
3278,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection General,power_chain_renewal_c27,ha,decimal,Hemlock,54.68085106382978723404255319
3279,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Apr,Fee collection General,power_chain_renewal_c27,ha,decimal,Oak,120.8510638297872340425531915
3280,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Apr,Fee collection General,power_chain_renewal_c27,ha,decimal,Blue Pine,224.4680851063829787234042553
3281,fr2,"Divisional Forest Office, Pema Gatshel",Q2,May,Fee collection General,primary_wood_based_industry_except_power_chain_registration_c28,ha,decimal,Broadleaf Mixed,0
3282,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection General,primary_wood_based_industry_except_power_chain_renewal_c29,ha,decimal,Blue Pine,0
3283,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Apr,Fee collection General,research_fee_c30,nu,decimal,Chir Pine,0
3284,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Apr,Fee collection General,sale_of_seedling_c31,value,decimal,Hemlock,0
3285,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection General,secondary_wood_based_industry_registration_c32,value,decimal,Cypress,0
3286,fr2,"Divisional Forest Office, Pema Gatshel",Q2,May,Fee collection General,secondary_wood_based_industry_renewal_c33,value,decimal,Oak,0
3287,fr2,"Divisional Forest Office, Pema Gatshel",Q2,May,Fee collection General,service_charge_c34,ha,decimal,Broadleaf Mixed,32.57915509473554280071591681
3288,fr2,"Divisional Forest Office, Pema Gatshel",Q2,May,Fee collection General,service_charge_c34,ha,decimal,Chir Pine,255.0833456767265321236807999
3289,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection General,service_charge_c34,ha,decimal,Cypress,352.2700580139480343146330926
3290,fr2,"Divisional Forest Office, Pema Gatshel",Q2,May,Fee collection General,service_charge_c34,ha,decimal,Broadleaf Mixed,46.5174412145898907609701907
3291,fr2,"Divisional Forest Office, Pema Gatshel",Q2,May,Fee collection General,stationed_sawmill_registration_c35,value,decimal,Cypress,0
3292,fr2,"Divisional Forest Office, Pema Gatshel",Q2,May,Fee collection General,stationed_sawmill_renewal_c36,value,decimal,Oak,0
3293,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Apr,Fee collection General,total_fee_amount_nu_c37,nu,decimal,Broadleaf Mixed,10875.86639043413431209497047
3294,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Apr,Fee collection General,total_fee_amount_nu_c37,nu,decimal,Chir Pine,16495.59352239490738085679876
3295,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection General,total_fee_amount_nu_c37,nu,decimal,Cypress,13579.83057578711934392384011
3296,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Apr,Fee collection General,total_fee_amount_nu_c37,nu,decimal,Broadleaf Mixed,843.6650656649653036646212078
3297,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Apr,Fee collection General,total_fee_amount_nu_c37,nu,decimal,Chir Pine,10664.06762917933130699088146
3298,fr2,"Divisional Forest Office, Pema Gatshel",Q2,May,Fee collection General,total_fee_amount_nu_c37,nu,decimal,Cypress,9093.22681653954235246888799
3299,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection Ecotourism,fee_collection_ecotourism_boating_c3,nu,decimal,Broadleaf Mixed,0
3300,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Apr,Fee collection Ecotourism,camping_c4,value,decimal,Blue Pine,0
3301,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection Ecotourism,elephant_safari_c5,ha,decimal,Chir Pine,0
3302,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Apr,Fee collection Ecotourism,filming_c6,value,decimal,Hemlock,0
3303,fr2,"Divisional Forest Office, Pema Gatshel",Q2,May,Fee collection Ecotourism,garial_farm_c7,value,decimal,Cypress,0
3304,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection Ecotourism,park_entry_c8,value,decimal,Oak,0
3305,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection Ecotourism,rafting_c9,value,decimal,Broadleaf Mixed,0
3306,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection Ecotourism,recreational_area_c10,value,decimal,Blue Pine,0
3307,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Apr,Fee collection Ecotourism,vehicle_c11,value,decimal,Chir Pine,0
3308,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection Ecotourism,zoo_c12,value,decimal,Hemlock,0
3309,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection Ecotourism,total_fee_amount_c13,nu,decimal,Cypress,0
3310,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection Total,fee_category_nu_general_c3,nu,decimal,Oak,15477.59507124201598096765018
3311,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Apr,Fee collection Total,fee_category_nu_general_c3,nu,decimal,Blue Pine,7694.230211269426702179928112
3312,fr2,"Divisional Forest Office, Pema Gatshel",Q2,May,Fee collection Total,fee_category_nu_general_c3,nu,decimal,Hemlock,2258.608330531923146543921802
3313,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection Total,fee_category_nu_general_c3,nu,decimal,Oak,13733.10266090869126735796850
3314,fr2,"Divisional Forest Office, Pema Gatshel",Q2,May,Fee collection Total,fee_category_nu_general_c3,nu,decimal,Blue Pine,15455.31140906622533681570169
3315,fr2,"Divisional Forest Office, Pema Gatshel",Q2,May,Fee collection Total,fee_category_nu_general_c3,nu,decimal,Hemlock,6933.40231698171756613482972
3316,fr2,"Divisional Forest Office, Pema Gatshel",Q2,May,Fee collection Total,ecotourism_c4,value,decimal,Oak,0
3317,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection Total,total_fee_amount_nu_c5,nu,decimal,Broadleaf Mixed,7106.149505697050938337801609
3318,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection Total,total_fee_amount_nu_c5,nu,decimal,Chir Pine,7392.355091739276139410187668
3319,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Jun,Fee collection Total,total_fee_amount_nu_c5,nu,decimal,Cypress,17223.90373659517426273458445
3320,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Apr,Fee collection Total,total_fee_amount_nu_c5,nu,decimal,Broadleaf Mixed,3212.722164041554959785522788
3321,fr2,"Divisional Forest Office, Pema Gatshel",Q2,May,Fee collection Total,total_fee_amount_nu_c5,nu,decimal,Chir Pine,10999.57684735254691689008043
3322,fr2,"Divisional Forest Office, Pema Gatshel",Q2,Apr,Fee collection Total,total_fee_amount_nu_c5,nu,decimal,Cypress,15617.54265457439678284182305
3323,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Firewood,volume_m3_standing_form_c9,m3,decimal,Broadleaf Mixed,0
3324,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Firewood,other_form_c10,value,decimal,Blue Pine,89.73450766077876451644383722
3325,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Firewood,other_form_c10,value,decimal,Hemlock,187.5504049965843661559480824
3326,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Firewood,other_form_c10,value,decimal,Oak,81.65311798575192739338342930
3327,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Firewood,other_form_c10,value,decimal,Blue Pine,278.0619693568849419342246511
3328,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Firewood,royalty_nu_c11,nu,decimal,Oak,1115.345096044755682485035797
3329,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Firewood,royalty_nu_c11,nu,decimal,Blue Pine,3733.600172137240327060756621
3330,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Firewood,royalty_nu_c11,nu,decimal,Hemlock,2542.261961582097727005985681
3331,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Firewood,royalty_nu_c11,nu,decimal,Oak,1269.669574742772192011267165
3332,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Firewood,royalty_nu_c11,nu,decimal,Blue Pine,3302.193106685966902703337115
3333,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Firewood,royalty_nu_c11,nu,decimal,Hemlock,2978.93008880716716873361762
3334,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection General,fee_collection_general_cordyceps_certificate_of_origin_c3,nu,decimal,Oak,0
3335,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Fee collection General,certificate_of_origin_timber_approval_c4,value,decimal,Broadleaf Mixed,0
3336,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection General,certificate_of_origin_timber_transit_c6,value,decimal,Blue Pine,0
3337,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection General,cordyceps_collection_permit_c7,value,decimal,Chir Pine,0
3338,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection General,costdmo_c8,value,decimal,Hemlock,253.0339776683875615319966383
3339,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection General,costdmo_c8,value,decimal,Oak,66.19762276383719534157762036
3340,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection General,costdmo_c8,value,decimal,Blue Pine,0.7683995677752431264257413
3341,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection General,export_fee_c9,nu,decimal,Broadleaf Mixed,9977.723186358591464029865806
3342,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection General,export_fee_c9,nu,decimal,Chir Pine,1117.789784078296841892846332
3343,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection General,export_fee_c9,nu,decimal,Cypress,8522.257143577842800928261528
3344,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Fee collection General,export_fee_c9,nu,decimal,Broadleaf Mixed,10112.99710927252547674301281
3345,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection General,export_fee_c9,nu,decimal,Chir Pine,1438.175390979719503581878721
3346,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection General,export_fee_c9,nu,decimal,Cypress,9152.85738573302391282413480
3347,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection General,export_service_charge_c10,ha,decimal,Broadleaf Mixed,14.16016189650187915582538306
3348,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Fee collection General,export_service_charge_c10,ha,decimal,Chir Pine,5.83983810349812084417461694
3349,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection General,fishing_fee_c11,nu,decimal,Chir Pine,0
3350,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection General,forestry_clearance_fee_c12,nu,decimal,Hemlock,0
3351,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Fee collection General,free_grant_permit_c13,value,decimal,Cypress,0
3352,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection General,g2c_permit_c14,value,decimal,Oak,0
3353,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Fee collection General,gfpmo_c15,value,decimal,Broadleaf Mixed,547.0093628404669260700389105
3354,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection General,gfpmo_c15,value,decimal,Chir Pine,1278.941512645914396887159533
3355,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Fee collection General,gfpmo_c15,value,decimal,Cypress,80.89473897535667963683527886
3356,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection General,gfpmo_c15,value,decimal,Broadleaf Mixed,870.0135781452658884565499351
3357,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Fee collection General,gfpmo_c15,value,decimal,Chir Pine,768.140807392996108949416342
3358,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Fee collection General,import_fee_c16,nu,decimal,Oak,18277.57280403826379584333032
3359,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Fee collection General,import_fee_c16,nu,decimal,Blue Pine,28971.53634749010687688904122
3360,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection General,import_fee_c16,nu,decimal,Hemlock,44777.79129405166235627706977
3361,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Fee collection General,import_fee_c16,nu,decimal,Oak,46253.79578101143551553298227
3362,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Fee collection General,import_fee_c16,nu,decimal,Blue Pine,36611.69750412862618016389867
3363,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection General,import_fee_c16,nu,decimal,Hemlock,6599.6062692799052752936777
3364,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection General,internal_movement_of_cordyceps_c18,value,decimal,Oak,0
3365,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection General,internal_movement_order_imo_c19,value,decimal,Broadleaf Mixed,16.78293801076340442495515248
3366,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection General,internal_movement_order_imo_c19,value,decimal,Chir Pine,33.21706198923659557504484752
3367,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection General,itmo_c20,value,decimal,Chir Pine,54.17792971855620925425345842
3368,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Fee collection General,itmo_c20,value,decimal,Cypress,80.66783272380346636985212275
3369,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection General,itmo_c20,value,decimal,Broadleaf Mixed,85.1542375576403243758944188
3370,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Fee collection General,marking_fee_c21,nu,decimal,Oak,62592.05210379406595678693270
3371,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection General,marking_fee_c21,nu,decimal,Blue Pine,718.3190323581102036596712499
3372,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection General,marking_fee_c21,nu,decimal,Hemlock,5784.358523725834797891036907
3373,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection General,marking_fee_c21,nu,decimal,Oak,30857.47337950997622247493022
3374,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Fee collection General,marking_fee_c21,nu,decimal,Blue Pine,12498.75116303111754367827975
3375,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Fee collection General,marking_fee_c21,nu,decimal,Hemlock,33829.0457975808952755091492
3376,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Fee collection General,mobile_sawmill_registration_c22,value,decimal,Oak,0
3377,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection General,mobile_sawmill_renewal_c23,value,decimal,Broadleaf Mixed,0
3378,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection General,non_wood_based_industry_registration_c24,value,decimal,Blue Pine,0
3379,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection General,non_wood_based_industry_renewal_c25,value,decimal,Chir Pine,0
3380,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection General,power_chain_registration_c26,ha,decimal,Hemlock,2190.398432397126061397779229
3381,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection General,power_chain_registration_c26,ha,decimal,Oak,1631.629653821032005225342913
3382,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection General,power_chain_registration_c26,ha,decimal,Blue Pine,3098.514043109079033311561071
3383,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection General,power_chain_registration_c26,ha,decimal,Hemlock,2447.599608099281515349444807
3384,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection General,power_chain_registration_c26,ha,decimal,Oak,87.80209013716525146962769432
3385,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection General,power_chain_registration_c26,ha,decimal,Blue Pine,44.056172436316133246244286
3386,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Fee collection General,power_chain_renewal_c27,ha,decimal,Hemlock,948.6091225199427285743505829
3387,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Fee collection General,power_chain_renewal_c27,ha,decimal,Oak,1286.970750664757619145019431
3388,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection General,power_chain_renewal_c27,ha,decimal,Blue Pine,382.2356310083861730415217836
3389,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Fee collection General,power_chain_renewal_c27,ha,decimal,Hemlock,892.6365309879320924524442626
3390,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Fee collection General,power_chain_renewal_c27,ha,decimal,Oak,389.547964818981386786663939
3391,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection General,primary_wood_based_industry_except_power_chain_registration_c28,ha,decimal,Chir Pine,0
3392,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection General,primary_wood_based_industry_except_power_chain_renewal_c29,ha,decimal,Hemlock,0
3393,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection General,research_fee_c30,nu,decimal,Cypress,0
3394,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Fee collection General,sale_of_seedling_c31,value,decimal,Oak,0
3395,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection General,secondary_wood_based_industry_registration_c32,value,decimal,Broadleaf Mixed,76.98315531726263351205302487
3396,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Fee collection General,secondary_wood_based_industry_registration_c32,value,decimal,Chir Pine,124.0976062819267952885549035
3397,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Fee collection General,secondary_wood_based_industry_registration_c32,value,decimal,Cypress,182.8851268628361548528728839
3398,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection General,secondary_wood_based_industry_registration_c32,value,decimal,Broadleaf Mixed,116.0341115379744163465191877
3399,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection General,secondary_wood_based_industry_renewal_c33,value,decimal,Cypress,0
3400,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection General,service_charge_c34,ha,decimal,Oak,0
3401,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection General,stationed_sawmill_registration_c35,value,decimal,Broadleaf Mixed,0
3402,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection General,stationed_sawmill_renewal_c36,value,decimal,Blue Pine,0
3403,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection General,total_fee_amount_nu_c37,nu,decimal,Chir Pine,69099.87629042621546369672307
3404,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection General,total_fee_amount_nu_c37,nu,decimal,Cypress,91647.27757549796530306275434
3405,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Fee collection General,total_fee_amount_nu_c37,nu,decimal,Broadleaf Mixed,85537.45907046476761619190405
3406,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection General,total_fee_amount_nu_c37,nu,decimal,Chir Pine,37279.19717284215035339473121
3407,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection General,total_fee_amount_nu_c37,nu,decimal,Cypress,17657.47886056971514242878561
3408,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection General,total_fee_amount_nu_c37,nu,decimal,Broadleaf Mixed,84927.5110301991861212251018
3409,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection Ecotourism,fee_collection_ecotourism_boating_c3,nu,decimal,Chir Pine,0
3410,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection Ecotourism,camping_c4,value,decimal,Hemlock,0
3411,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection Ecotourism,elephant_safari_c5,ha,decimal,Cypress,0
3412,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection Ecotourism,filming_c6,value,decimal,Oak,0
3413,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection Ecotourism,garial_farm_c7,value,decimal,Broadleaf Mixed,0
3414,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection Ecotourism,park_entry_c8,value,decimal,Blue Pine,0
3415,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Fee collection Ecotourism,rafting_c9,value,decimal,Chir Pine,0
3416,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Fee collection Ecotourism,recreational_area_c10,value,decimal,Hemlock,0
3417,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection Ecotourism,vehicle_c11,value,decimal,Cypress,0
3418,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection Ecotourism,zoo_c12,value,decimal,Oak,0
3419,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Fee collection Ecotourism,total_fee_amount_c13,nu,decimal,Broadleaf Mixed,0
3420,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection Total,fee_category_nu_general_c3,nu,decimal,Blue Pine,5874.375760636283297563438960
3421,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection Total,fee_category_nu_general_c3,nu,decimal,Hemlock,61534.69546774397172074233051
3422,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection Total,fee_category_nu_general_c3,nu,decimal,Oak,74039.07208685771998485039768
3423,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection Total,fee_category_nu_general_c3,nu,decimal,Blue Pine,81546.57305895720237343769726
3424,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection Total,fee_category_nu_general_c3,nu,decimal,Hemlock,52869.38184572654967807095064
3425,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Jun,Fee collection Total,fee_category_nu_general_c3,nu,decimal,Oak,110284.7017800782729453351849
3426,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection Total,ecotourism_c4,value,decimal,Blue Pine,0
3427,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,Apr,Fee collection Total,total_fee_amount_nu_c5,nu,decimal,Chir Pine,100898.0478299379982285208149
3428,fr2,"Divisional Forest Office, Samdrup Jongkhar",Q2,May,Fee collection Total,total_fee_amount_nu_c5,nu,decimal,Cypress,13557.96141009743135518157662
